x,y,z,game_id,name,category,compilation,expansion,mechanic,average_rating,users_rated,highlight
-3.7192013,-52.610523,50.07287,4979,Blood Berets,"['Adventure', 'Horror', 'Miniatures', 'Science Fiction', 'Wargame']",0,0,"['Action Point Allowance System', 'Chit-Pull System', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Secret Unit Deployment', 'Variable Player Powers']",5.85556,117,Science Fiction
-29.83373,8.647923,-36.973953,4980,Cityscape,"['Abstract Strategy', 'City Building']",0,0,['None'],6.23385,288,none
15.373023,-22.269287,42.688915,4983,Der Herr der Ringe: Die Zwei Türme,"['Fantasy', 'Movies / TV / Radio theme']",0,0,['None'],5.90899,89,Fantasy
-83.04003,-36.978592,-33.35379,4984,Jutland,"['Nautical', 'Wargame', 'World War I']",0,0,"['Dice Rolling', 'Simulation']",6.63841,397,none
-61.312443,-15.903479,0.5685787,4985,Warmaster,"['Book', 'Fantasy', 'Miniatures', 'Wargame']",0,1,"['Dice Rolling', 'Variable Player Powers']",7.08438,404,Fantasy
75.73983,27.817368,-3.7334502,4991,Apples to Apples Kids,"['Card Game', ""Children's Game"", 'Humor', 'Party Game', 'Word Game']",0,0,['Simultaneous Action Selection'],6.12452,368,none
-58.352226,17.177462,55.55425,4997,HellRail,"['Card Game', 'Humor', 'Trains']",0,0,['Pick-up and Deliver'],5.71714,70,none
76.984535,25.245695,35.06393,5001,Telepaths,"['Party Game', 'Word Game']",0,0,['Partnerships'],5.99366,71,none
49.458843,-57.6671,32.19689,5002,Pro Golf,"['Dice', 'Sports']",0,1,['Dice Rolling'],5.46667,126,none
34.665623,-30.60948,37.70122,5012,Snit Smashing,"['Fantasy', 'Racing', 'Science Fiction']",0,0,['None'],5.53364,143,Science Fiction
72.66384,-19.70214,44.441795,5014,Hands Up,"['Action / Dexterity', 'Card Game']",0,0,['Pattern Building'],5.98868,349,none
55.928833,-30.387402,18.299717,5015,Don't Spill the Beans,"['Action / Dexterity', ""Children's Game""]",0,0,['None'],4.23317,259,none
50.231358,-58.274612,18.506388,5018,Fishin' Time,"['Dice', 'Sports']",0,0,['Roll / Spin and Move'],4.30738,61,none
-89.60727,2.1344967,-4.3523006,5021,The Struggle of Nations,"['Napoleonic', 'Wargame']",0,0,['Hex-and-Counter'],6.12195,205,none
-45.925842,-20.618395,-10.208799,5023,The Conquerors,"['Ancient', 'Wargame']",0,0,['Hex-and-Counter'],6.82676,71,none
-53.36391,35.60459,21.530367,5029,Monopoly: Star Wars Episode 1,"['Economic', 'Movies / TV / Radio theme', 'Negotiation', 'Science Fiction']",0,0,"['Auction/Bidding', 'Roll / Spin and Move', 'Set Collection', 'Trading']",5.2318,434,Economic
-8.866996,-69.54691,-43.61148,5034,Empire of the Rising Sun,"['Wargame', 'World War II']",0,0,"['Dice Rolling', 'Hex-and-Counter']",6.58855,179,none
-6.2979074,-82.081955,-4.0659285,5035,Panzer Armee Afrika,"['Wargame', 'World War II']",0,0,['Hex-and-Counter'],6.14116,284,none
-45.923992,-20.612919,-5.6660886,5038,"Druid: Boudicca's Rebellion, 61 A.D.","['Ancient', 'Wargame']",0,0,['Hex-and-Counter'],6.95976,82,none
-76.00824,-19.736204,40.1753,5039,"Battle for North Africa: War in the Desert, 1940-42","['Wargame', 'World War II']",0,0,"['Chit-Pull System', 'Hex-and-Counter']",5.57887,97,none
-55.43596,-40.25822,-5.9849253,5041,IDF (Israeli Defense Force),"['Modern Warfare', 'Wargame']",0,0,"['Hex-and-Counter', 'Modular Board', 'Simultaneous Action Selection']",6.93902,123,none
-52.990932,-41.806847,4.196633,5042,Flashpoint: Golan,"['Modern Warfare', 'Wargame']",0,0,['Hex-and-Counter'],7.19531,128,none
-6.913484,-84.35369,4.5842137,5045,Rommel's War,"['Wargame', 'World War II']",0,0,['Hex-and-Counter'],7.22034,59,none
59.302628,40.70769,8.428083,5050,The Worst-Case Scenario Survival Game,['Trivia'],0,0,['None'],3.22707,477,none
-95.90602,4.594426,24.620312,5051,La Grande Armee,"['Napoleonic', 'Wargame']",0,0,"['Hex-and-Counter', 'Simulation']",5.13333,69,none
-95.906105,4.5942183,-38.068348,5052,"Austerlitz: The Battle of Three Emperors, 2 December 1805","['Napoleonic', 'Wargame']",0,0,"['Hex-and-Counter', 'Simulation']",6.23983,59,none
-81.275246,-32.69411,58.872704,5054,War in the Falklands,"['Modern Warfare', 'Wargame', 'World War I']",0,0,"['Area Movement', 'Secret Unit Deployment']",5.81607,56,none
-26.456947,-68.32739,6.334399,5058,Operation Crusader,"['Wargame', 'World War II']",0,0,"['Hex-and-Counter', 'Simulation']",7.34672,61,none
-49.454456,-21.680368,-9.234654,5060,Caesar in Alexandria,"['Ancient', 'Nautical', 'Wargame']",0,0,['Hex-and-Counter'],6.87457,116,none
52.566723,-51.104294,-34.31545,5065,Fubi,"['Action / Dexterity', 'Sports']",0,0,['None'],6.70278,72,none
39.403225,37.815605,24.092617,5077,Chaos,"['Abstract Strategy', 'Memory']",0,0,"['Memory', 'Secret Unit Deployment']",5.39804,51,none
47.192104,17.08954,-11.925439,5082,Rush Hour,"['Maze', 'Transportation']",0,0,['Roll / Spin and Move'],6.17821,145,none
60.947277,19.411114,32.228714,5086,Electronic Mall Madness,"[""Children's Game"", 'Economic', 'Electronic']",0,0,['Roll / Spin and Move'],5.47208,240,Economic
75.624405,25.005726,-2.534999,5107,Pyramid: Home Game,"['Movies / TV / Radio theme', 'Party Game', 'Trivia', 'Word Game']",0,0,['Partnerships'],6.07806,98,none
81.96363,-3.481832,34.050858,5120,Doubles Wild,"['Abstract Strategy', 'Dice']",0,0,"['Dice Rolling', 'Pattern Building', 'Pattern Recognition']",6.00807,57,none
28.456753,15.189573,8.70624,5129,The Simpsons: LOSER Takes All!,"['Movies / TV / Radio theme', 'Party Game']",0,0,['None'],3.81365,96,none
23.249609,-25.536703,29.446436,5130,Afrikan tähti,"[""Children's Game"", 'Exploration']",0,1,"['Point to Point Movement', 'Roll / Spin and Move']",4.62356,914,none
52.787735,41.804707,39.59224,5135,Malarky,"['Bluffing', 'Party Game', 'Trivia']",0,0,['Voting'],5.62078,348,none
-8.210449,40.04485,-47.938488,5136,Piraten-Abenteuer,"[""Children's Game"", 'Nautical', 'Pirates']",1,0,"['Co-operative Play', 'Roll / Spin and Move']",6.29375,64,none
-74.63419,2.572968,-45.860954,5142,Fighting Sail: Sea Combat in the Age of Canvas and Shot 1775-1815,"['Age of Reason', 'American Revolutionary War', 'Napoleonic', 'Nautical', 'Wargame']",0,0,"['Hex-and-Counter', 'Simulation']",6.53548,124,none
50.026154,-55.88019,-22.453312,5143,GolfProfi,['Sports'],0,0,['Dice Rolling'],6.79301,93,none
3.8134987,-3.8866153,-58.640285,5146,CrossCribb,['Card Game'],0,0,"['Card Drafting', 'Hand Management', 'Partnerships', 'Pick-up and Deliver']",6.38088,68,none
22.618021,-24.062275,-13.308674,5155,Dorada,"['Abstract Strategy', ""Children's Game""]",0,0,['Roll / Spin and Move'],6.22673,101,none
30.239164,-50.31124,-60.335438,5157,King's Court,['Abstract Strategy'],0,0,['Grid Movement'],6.41191,131,none
30.849182,-50.718033,-4.5376477,5162,Chinese Chess,['Abstract Strategy'],0,0,['Grid Movement'],6.09367,79,none
-2.424335,0.87955636,25.634895,5166,Express Monopoly Card Game,"['Card Game', ""Children's Game"", 'Economic']",0,0,"['Card Drafting', 'Set Collection']",5.05851,94,Economic
79.78644,-13.807715,42.59806,5167,Rubik's Illusion,['Abstract Strategy'],0,0,['Pattern Building'],5.91293,58,none
-26.320572,-69.13351,-0.6498722,5171,War Without Mercy,"['Wargame', 'World War II']",0,0,"['Hex-and-Counter', 'Simulation']",7.045,140,none
-15.32891,-70.2609,-56.142113,5172,Blitzkrieg General,"['Wargame', 'World War II']",0,0,['Area Movement'],6.31429,91,none
-1.9866364,-84.35957,-60.789276,5173,Avalanche: The Invasion of Italy,"['Wargame', 'World War II']",0,0,['Hex-and-Counter'],6.41912,68,none
43.8187,14.956304,48.536484,5177,Drakborgen Legenden,"['Exploration', 'Fantasy', 'Maze']",0,0,"['Modular Board', 'Partnerships', 'Role Playing', 'Tile Placement', 'Variable Player Powers']",5.88349,212,Fantasy
39.627842,-33.257027,-38.807293,5178,Marrakesh,"[""Children's Game"", 'Racing']",0,0,['Modular Board'],6.28046,151,none
-74.91155,-21.342684,27.782667,5181,Operation Cannibal,"['Wargame', 'World War II']",0,0,"['Chit-Pull System', 'Dice Rolling', 'Hex-and-Counter', 'Simulation']",4.87698,63,none
-3.7229588,-85.09801,-61.875717,5182,The African Campaign,"['Wargame', 'World War II']",0,0,['Hex-and-Counter'],6.44239,92,none
-89.9142,1.5913019,-46.073517,5183,Austerlitz,"['Napoleonic', 'Wargame']",0,0,['Hex-and-Counter'],6.53241,108,none
-6.998172,-38.984585,53.105965,5185,Field Marshal,['Wargame'],0,0,['Hex-and-Counter'],5.67458,59,none
-10.570118,-24.832064,-10.674848,5186,King Arthur and the Knights of the Round Table,"['Economic', 'Fighting', 'Medieval', 'Negotiation', 'Wargame']",0,0,"['Area Movement', 'Card Drafting', 'Role Playing']",6.14018,112,Economic
-18.53407,-21.309732,58.066425,5193,The Fury of the Norsemen,"['Medieval', 'Wargame']",0,0,['Hex-and-Counter'],5.83088,68,none
-36.476364,51.239067,46.504242,5195,The Farming Game,"['Economic', 'Farming']",0,0,"['Commodity Speculation', 'Roll / Spin and Move']",5.78098,635,Economic
-2.6301296,-84.89376,-10.70004,5198,Stalin's Tanks,"['Wargame', 'World War II']",0,0,['Hex-and-Counter'],6.14909,55,none
-7.324186,-37.365498,17.187172,5199,The Lords of Underearth,"['Fantasy', 'Wargame']",0,0,"['Hex-and-Counter', 'Modular Board']",6.05789,57,Fantasy
-1.5884459,-38.6376,-59.799744,5200,Helltank,"['Science Fiction', 'Wargame']",0,0,['Hex-and-Counter'],6.39677,62,Science Fiction
-2.7510545,-39.615345,28.86298,5203,Annihilator & One World,"['Fantasy', 'Science Fiction', 'Wargame']",0,0,['Hex-and-Counter'],4.74286,70,Science Fiction
-0.13616116,-40.377598,-7.4032636,5205,G.E.V.,"['Fighting', 'Science Fiction', 'Wargame']",1,1,['Hex-and-Counter'],6.93448,771,Science Fiction
0.5920525,-40.706,-15.939752,5206,Ogre,"['Fighting', 'Science Fiction', 'Wargame']",1,1,"['Dice Rolling', 'Hex-and-Counter', 'Variable Player Powers']",6.97158,2251,Science Fiction
43.070335,-9.283864,20.145086,5208,Six Cubes,"['Dice', 'Party Game']",0,0,"['Dice Rolling', 'Press Your Luck']",5.26304,56,none
78.93662,13.832096,9.572056,5217,Eleusis,"['Card Game', 'Deduction', 'Educational']",1,0,['Pattern Recognition'],7.4709,134,none
0.83257717,-18.05422,-4.663294,5220,Star Trek Game,"['Exploration', 'Movies / TV / Radio theme', 'Science Fiction']",0,0,"['Modular Board', 'Pick-up and Deliver', 'Roll / Spin and Move']",6.09839,62,Science Fiction
-65.21311,39.573055,-51.736126,5222,Old Town,"['American West', 'Deduction']",0,1,"['Hand Management', 'Tile Placement']",6.40667,375,none
-75.15088,-53.402424,-46.126007,5228,Glory,"['American Civil War', 'Wargame']",0,0,"['Chit-Pull System', 'Hex-and-Counter', 'Simulation']",6.52305,154,none
52.70275,-50.931076,28.807547,5232,Gnip Gnop,"['Action / Dexterity', ""Children's Game"", 'Sports']",0,0,['None'],4.75313,144,none
-49.33659,-19.325195,-0.5229531,5233,The Great Battles of Alexander,"['Ancient', 'Fighting', 'Wargame']",0,1,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']",7.05108,201,none
39.95345,-35.931553,27.01676,5234,Sniggle!,"['Abstract Strategy', ""Children's Game"", 'Racing']",0,0,['Roll / Spin and Move'],4.95614,57,none
-18.414082,-20.907425,-43.144264,5235,Samurai Blades,"['Medieval', 'Wargame']",0,0,['Hex-and-Counter'],6.61029,136,none
-21.691965,-60.955547,-4.961527,5239,Omaha Beachhead,"['Wargame', 'World War II']",0,0,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']",6.11351,111,none
-53.433514,-41.284534,-4.194963,5241,Sinai,"['Modern Warfare', 'Wargame']",0,0,['Hex-and-Counter'],6.09874,182,none
40.286045,25.045006,4.090367,5242,The Game of Y,['Abstract Strategy'],1,0,"['Paper-and-Pencil', 'Pattern Building']",7.18457,94,none
77.500435,24.941284,1.9380414,5243,Montage,['Word Game'],0,0,['Partnerships'],7.16562,162,none
15.148176,-26.669043,20.10732,5244,Star Wars: Destroy Death Star Game,"['Fighting', 'Movies / TV / Radio theme', 'Science Fiction']",0,0,['Roll / Spin and Move'],5.26027,73,Science Fiction
22.011126,-37.032513,30.245878,5248,The Lord of the Rings Tarot Deck and Card Game,"['Card Game', 'Fantasy', 'Novel-based']",0,0,['Hand Management'],4.55895,95,Fantasy
0.83117884,-53.4886,-45.506832,5255,Gorkamorka,"['Fantasy', 'Humor', 'Miniatures', 'Wargame']",0,1,['Dice Rolling'],6.51314,312,Fantasy
16.083235,-46.131645,38.92647,5258,Star Trek: The Next Generation – Interactive VCR Board Game – A Klingon Challenge,"['Adventure', 'Movies / TV / Radio theme', 'Real-time', 'Science Fiction']",0,0,"['Co-operative Play', 'Role Playing', 'Roll / Spin and Move', 'Simulation']",5.57725,389,Science Fiction
55.92873,-30.387613,22.068306,5259,Booby-Trap,"['Action / Dexterity', ""Children's Game""]",0,0,['None'],5.28145,452,none
18.082718,-72.202705,29.820158,5260,Star Wars: Jedi Knights CCG,"['Card Game', 'Collectible Components', 'Movies / TV / Radio theme', 'Science Fiction']",0,0,['Role Playing'],4.62603,121,Science Fiction
-34.325718,-52.336098,-61.50448,5264,Kanev,"['Aviation / Flight', 'Wargame', 'World War II']",0,0,['Hex-and-Counter'],6.43469,98,none
-49.70425,-57.02144,32.700188,5265,Commando,"['Korean War', 'Modern Warfare', 'Wargame', 'World War I', 'World War II']",0,0,['Role Playing'],5.47761,67,none
74.85274,-13.203819,35.64391,5271,Stack,['Dice'],0,0,"['Dice Rolling', 'Pattern Building']",5.96985,178,none
44.54271,57.6854,33.24858,5272,Hilarium,"['Humor', 'Party Game', 'Word Game']",0,0,"['Acting', 'Singing']",5.5096,125,none
0.17314574,-85.94132,9.434277,5274,Triumphant Fox,"['Wargame', 'World War II']",0,0,['Hex-and-Counter'],7.46078,51,none
-1.0631715,-86.710396,-22.129154,5277,Overlord,"['Wargame', 'World War II']",0,0,['Hex-and-Counter'],6.80563,71,none
-0.93101203,-85.69548,-58.71139,5278,Bloody Kasserine,"['Wargame', 'World War II']",0,0,['Hex-and-Counter'],6.37792,120,none
48.167732,15.765533,-54.029453,5281,Octiles,"['Abstract Strategy', 'Maze', 'Racing']",0,0,['Tile Placement'],6.41017,288,none
15.266793,-26.757557,8.684093,5284,Star Trek: The Next Generation Game of the Galaxies,"['Movies / TV / Radio theme', 'Science Fiction']",0,0,['Roll / Spin and Move'],3.77843,51,Science Fiction
51.63754,-53.391033,18.036835,5285,Pro Tennis,['Sports'],0,1,['None'],4.16364,55,none
-55.56795,-67.64611,-45.21299,5294,Fury in the West,"['American Civil War', 'Civil War', 'Wargame']",0,0,['Hex-and-Counter'],6.54519,135,none
-89.64582,2.1554253,47.382706,5296,Waterloo,"['Napoleonic', 'Wargame']",0,0,['Hex-and-Counter'],5.79752,363,none
-81.28774,-34.407677,-33.541187,5297,World War I,"['Wargame', 'World War I']",0,0,"['Dice Rolling', 'Hex-and-Counter']",6.65963,327,none
26.753963,32.75991,47.166573,5298,Curses!,"['Action / Dexterity', 'Card Game', 'Humor', 'Party Game']",0,0,"['Acting', 'Role Playing', 'Storytelling']",5.79191,456,none
-1.5532677,66.934326,23.629545,5304,Basketball Strategy,['Sports'],0,0,"['Rock-Paper-Scissors', 'Simulation']",5.36393,122,none
53.84681,-58.10402,-49.739628,5306,Harry's Grand Slam Baseball Game,"['Card Game', 'Sports']",0,0,"['Hand Management', 'Simulation']",6.32364,392,none
12.56245,-17.195168,41.215874,5308,Sahara,['Abstract Strategy'],0,0,['Area Movement'],5.61865,96,none
62.168213,41.16232,31.241215,5312,Family Feud,"['Movies / TV / Radio theme', 'Trivia']",0,0,['None'],5.40305,293,none
79.93558,32.96066,18.23522,5314,Hangman,"['Deduction', 'Word Game']",0,0,['None'],4.16825,671,none
2.046533,-50.592052,-32.2395,5316,"Warhammer Epic 40,000","['Miniatures', 'Science Fiction']",0,0,"['Dice Rolling', 'Modular Board', 'Variable Player Powers']",6.5518,523,Science Fiction
-69.006424,6.9646916,58.381493,5321,The Battle of the Little Big Horn,"['American Indian Wars', 'American West', 'Fighting', 'Wargame']",0,1,"['Dice Rolling', 'Roll / Spin and Move']",5.82615,65,none
54.463375,-58.447174,55.161076,5322,LEGO Soccer,"['Action / Dexterity', 'Sports']",0,0,['Simulation'],5.70526,57,none
75.65637,-16.409822,-4.2999344,5332,Split (Revised Edition),['Card Game'],0,0,['Pattern Building'],6.13092,228,none
-21.993984,-61.251633,-22.472456,5333,Invasion: Norway,"['Wargame', 'World War II']",0,0,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']",6.79114,79,none
-67.90348,-58.664696,33.64378,5335,Horse Soldiers: Forrest at Bay,"['American Civil War', 'Wargame']",0,0,['Hex-and-Counter'],6.02817,71,none
15.964552,-51.7186,-28.379198,5336,Talisman (third edition),"['Adventure', 'Exploration', 'Fantasy', 'Fighting']",0,1,"['Dice Rolling', 'Role Playing', 'Roll / Spin and Move', 'Variable Player Powers']",6.34642,1429,Fantasy
-7.308495,10.906276,18.307173,5339,Monopoly Junior,"[""Children's Game"", 'Economic']",0,0,"['Dice Rolling', 'Roll / Spin and Move', 'Set Collection', 'Trading']",4.2496,913,Economic
-22.594196,-60.18402,-0.55366415,5351,"Lost Victory: Manstein At Kharkov, Winter 1943","['Wargame', 'World War II']",0,0,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']",7.05395,114,none
74.75931,3.15316,20.506706,5354,Colorama,"['Action / Dexterity', ""Children's Game"", 'Educational', 'Puzzle']",0,0,"['Dice Rolling', 'Pattern Recognition', 'Tile Placement']",5.18861,79,none
-1.5075086,-85.88176,4.1855764,5357,Von Manstein's Backhand Blow,"['Wargame', 'World War II']",0,0,['Hex-and-Counter'],7.2032,210,none
-21.627565,54.375763,29.329134,5367,Chomp!,"['Animals', 'Card Game', ""Children's Game"", 'Educational', 'Environmental']",0,0,['Hand Management'],4.69396,240,none
1.6489927,-52.439777,5.689168,5369,Hordes of the Things,"['Fantasy', 'Fighting', 'Miniatures', 'Wargame']",0,0,"['Action Point Allowance System', 'Dice Rolling', 'Variable Player Powers']",7.29857,224,Fantasy
19.80406,-1.4593315,61.364838,5377,Dragon Hunt,"['Card Game', 'Fantasy']",0,0,['None'],5.77679,56,Fantasy
-18.01789,-14.396818,-4.772866,5380,Lancelot,"['Abstract Strategy', 'Medieval']",0,0,['Area Control / Area Influence'],6.10588,51,none
-53.657063,-41.935604,40.81987,5382,Oil War,"['Modern Warfare', 'Wargame']",0,0,['Hex-and-Counter'],5.59696,148,none
-55.454887,-40.41718,-12.214179,5383,MechWar '77,"['Modern Warfare', 'Wargame']",0,0,"['Hex-and-Counter', 'Simultaneous Action Selection']",6.18858,127,none
-7.512683,17.19762,-3.5574381,5393,Wheedle,"['Animals', 'Card Game', 'Real-time']",0,0,"['Set Collection', 'Trading']",6.11309,417,none
-61.90122,2.6357558,14.29634,5394,"Kolin: Frederick's First Defeat – June 18, 1757","['Age of Reason', 'Wargame']",0,0,['Hex-and-Counter'],7.78138,94,none
-39.31509,-16.911774,-19.645245,5404,Amun-Re,"['Ancient', 'Economic']",0,0,"['Area Control / Area Influence', 'Auction/Bidding']",7.36479,7204,Economic
-34.087597,-4.8840017,-27.142923,5406,New England,"['Economic', 'Territory Building']",0,0,"['Auction/Bidding', 'Tile Placement']",6.52304,1750,Economic
-83.16472,-34.37841,14.495341,5410,La Grande Guerre 14-18,"['Wargame', 'World War I']",0,0,"['Dice Rolling', 'Hex-and-Counter', 'Secret Unit Deployment', 'Simulation']",7.80366,82,none
-35.850464,-4.3296013,-32.012356,5419,Magna Grecia,"['Ancient', 'Territory Building']",0,0,"['Route/Network Building', 'Tile Placement']",6.58957,779,none
-27.23637,84.99769,29.259588,5420,Assassin: The Final Game,"['Mafia', 'Spies/Secret Agents']",0,0,"['Commodity Speculation', 'Pick-up and Deliver', 'Roll / Spin and Move']",4.69474,76,none
-20.452328,67.11617,26.194094,5423,Bible Trivia,"['Educational', 'Party Game', 'Religious', 'Trivia']",0,0,['None'],5.02121,99,none
63.438618,3.620872,21.0432,5425,MindTrap II,"['Deduction', 'Party Game', 'Puzzle', 'Trivia']",0,0,['None'],5.18656,334,none
76.1968,22.684996,28.832413,5428,Mad Gab Card Game,"['Card Game', 'Puzzle', 'Word Game']",0,0,['Partnerships'],4.74805,77,none
76.12039,22.516394,23.648066,5430,Best of TriBond,"['Party Game', 'Puzzle', 'Word Game']",0,0,['None'],5.36629,132,none
-52.842247,-48.24767,42.481598,5437,Raid on Iran,"['Fighting', 'Modern Warfare', 'Wargame']",0,0,"['Hex-and-Counter', 'Simulation']",5.92466,73,none
-40.57041,31.738653,39.845394,5447,Wealth of Nations,"['Economic', 'Educational', 'Industry / Manufacturing', 'Negotiation', 'Travel']",0,0,"['Auction/Bidding', 'Betting/Wagering', 'Commodity Speculation', 'Roll / Spin and Move', 'Simulation', 'Stock Holding', 'Trading']",5.5955,189,Economic
64.852104,24.200375,21.826775,5449,Planet Hollywood: The Game,"['Card Game', 'Electronic', 'Memory', 'Movies / TV / Radio theme', 'Party Game', 'Trivia', 'Word Game']",0,0,"['Memory', 'Partnerships', 'Set Collection']",5.31583,60,none
-26.668007,-69.279884,16.28654,5452,DAK,"['Wargame', 'World War II']",0,0,"['Hex-and-Counter', 'Simulation']",7.99805,154,none
-17.058098,-18.74184,35.816845,5453,Granada: The Fall of Moslem Spain,"['Fighting', 'Medieval', 'Wargame']",0,0,"['Area Movement', 'Dice Rolling', 'Point to Point Movement']",5.97535,71,none
-26.563028,-68.283516,-51.351696,5455,Tobruk:  Tank Battles in North Africa 1942,"['Wargame', 'World War II']",0,0,"['Hex-and-Counter', 'Simulation']",6.40617,466,none
-3.6672635,35.627834,22.165154,5457,Dread Pirate,['Pirates'],0,0,"['Roll / Spin and Move', 'Trading']",5.24631,792,none
50.194717,16.857403,33.12125,5463,Mind Maze,"['Abstract Strategy', 'Action / Dexterity', 'Maze', 'Racing']",1,0,"['Pattern Recognition', 'Secret Unit Deployment']",5.50196,51,none
-22.764374,-45.942867,24.023478,5465,Space Fleet,"['Miniatures', 'Science Fiction']",0,0,"['Action / Movement Programming', 'Simultaneous Action Selection']",5.39634,123,Science Fiction
23.523977,45.983994,-4.7052584,5467,Clue: The Haunted Mansion,"[""Children's Game"", 'Deduction', 'Movies / TV / Radio theme', 'Murder/Mystery']",0,0,['Roll / Spin and Move'],6.10714,119,none
65.429634,0.075541355,21.32507,5468,Snap: The Interlocking Dragon-Making Game,"['Abstract Strategy', ""Children's Game"", 'Puzzle']",0,0,['Tile Placement'],5.26878,197,none
-51.80775,34.111862,20.929626,5472,Monopoly: Millennium,"['Economic', 'Negotiation']",0,0,"['Auction/Bidding', 'Roll / Spin and Move', 'Set Collection', 'Trading']",5.19062,260,Economic
-16.415062,-0.95865697,42.962666,5475,After the Holocaust,['Economic'],0,0,"['Hex-and-Counter', 'Worker Placement']",5.9489,136,Economic
-67.90348,-58.664696,1.5160273,5476,A Gleam of Bayonets: The Battle of Antietam,"['American Civil War', 'Wargame']",0,0,['Hex-and-Counter'],7.14437,126,none
69.69859,3.0414293,-49.75588,5478,Crazy Circus,"['Animals', 'Puzzle', 'Real-time']",0,0,['Simultaneous Action Selection'],6.30671,426,none
-70.00398,-63.019905,-9.4228735,5479,"Drive on Washington: The Battle of Monocacy Junction, July 9, 1864","['American Civil War', 'Wargame']",0,0,"['Hex-and-Counter', 'Simulation']",6.87538,52,none
-26.232756,-68.65262,-56.413834,5480,Drive on Stalingrad (first edition),"['Wargame', 'World War II']",0,0,"['Hex-and-Counter', 'Simulation']",6.34307,137,none
-95.90609,4.5937457,-9.369962,5481,Vive l'Empereur,"['Napoleonic', 'Wargame']",0,0,"['Hex-and-Counter', 'Simulation']",6.87705,61,none
-67.90348,-58.664696,-43.910625,5482,Devil's Den,"['American Civil War', 'Wargame']",0,0,['Hex-and-Counter'],6.57682,151,none
-0.79539925,-79.51033,-61.13815,5483,"Kursk: History's Greatest Tank Battle, July 1943","['Wargame', 'World War II']",0,0,['Hex-and-Counter'],6.42714,70,none
-1.131124,-81.201355,-34.162464,5485,Atlantic Wall,"['Wargame', 'World War II']",0,0,['Hex-and-Counter'],6.69881,126,none
-56.31016,-43.75074,-46.50109,5488,TaskForce,"['Modern Warfare', 'Nautical', 'Wargame']",0,0,"['Hex-and-Counter', 'Secret Unit Deployment']",6.52349,83,none
39.36189,39.66989,-11.246074,5491,Time is Money,"['Dice', 'Memory', 'Party Game']",0,0,"['Dice Rolling', 'Memory']",6.16014,143,none
76.98622,25.245909,-47.347076,5494,Talkin' Tango,"['Party Game', 'Word Game']",0,0,['Partnerships'],6.49296,71,none
46.515827,15.348,62.09982,5502,Yu-Gi-Oh! DungeonDice Monsters,"['Card Game', 'Collectible Components', 'Dice', 'Fantasy', 'Fighting', 'Maze', 'Miniatures', 'Movies / TV / Radio theme']",0,0,"['Dice Rolling', 'Modular Board', 'Tile Placement']",5.76512,86,Fantasy
6.005998,-31.202108,-2.1933649,5503,Time Tripper,"['Adventure', 'Science Fiction', 'Wargame']",0,0,"['Co-operative Play', 'Hex-and-Counter']",6.0733,176,Science Fiction
-86.59092,1.2746477,-44.38195,5504,Napoleon's Battles,"['Miniatures', 'Napoleonic', 'Wargame']",0,1,['None'],6.55903,227,none
-53.447598,-48.571136,9.510417,5511,Southern Front,"['Modern Warfare', 'Wargame']",0,0,"['Hex-and-Counter', 'Simulation']",7.44498,200,none
-4.6836267,-30.48842,-10.119321,5516,Symbioz,"['Animals', 'Science Fiction']",0,0,"['Action Point Allowance System', 'Area Movement']",6.8343,86,Science Fiction
-36.688072,-47.335125,55.592587,5519,Air Charter,"['Aviation / Flight', 'Transportation']",0,0,"['Point to Point Movement', 'Roll / Spin and Move']",5.71831,71,none
83.41476,-10.587317,36.016624,5522,UNO Rummy-Up,"['Abstract Strategy', 'Party Game']",0,0,"['Pattern Building', 'Set Collection', 'Tile Placement']",5.97093,86,none
60.652954,-6.9907713,20.218988,5532,Where in the USA is Carmen Sandiego?,"['Educational', 'Movies / TV / Radio theme', 'Video Game Theme']",0,0,"['Area Movement', 'Dice Rolling']",5.26603,78,none
9.4295635,-37.22222,-28.335197,5534,Light Speed,"['Action / Dexterity', 'Fighting', 'Print & Play', 'Real-time', 'Science Fiction']",0,0,['Tile Placement'],6.3634,1151,Science Fiction
-21.569656,-60.300823,-56.872517,5541,Barbarossa: The Russo-German War 1941-45,"['Wargame', 'World War II']",0,0,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']",6.33372,86,none
-19.118896,39.807373,-1.0955644,5548,VII Legio,"['Exploration', 'Science Fiction', 'Travel']",0,1,"['Area Movement', 'Co-operative Play', 'Paper-and-Pencil', 'Secret Unit Deployment', 'Simulation']",7.02246,69,Science Fiction
-48.79176,-1.9893994,10.873881,5549,Das Wasser des Lebens,['Civilization'],0,0,"['Modular Board', 'Trading']",7.57844,74,none
7.2103915,-20.520369,41.15914,5554,Vampire,['Horror'],0,0,['None'],5.61004,120,none
-31.8786,-55.017498,-35.958614,5559,Sky Galleons of Mars,"['Aviation / Flight', 'Miniatures', 'Science Fiction', 'Wargame']",0,1,['Hex-and-Counter'],6.62746,142,Science Fiction
