x,y,z,game_id,name,category,compilation,expansion,mechanic,average_rating,users_rated,highlight
1.2040081,-38.47515,-27.537577,2452,Jenga,"['Action / Dexterity', 'Party Game']",0,0,['None'],5.55438,7453,none
87.19657,-5.544231,-34.70655,2453,Blokus,"['Abstract Strategy', 'Territory Building']",0,0,"['Area Enclosure', 'Tile Placement']",6.94393,16879,none
66.974464,41.91291,-15.255557,2455,India Rails,"['Economic', 'Trains', 'Transportation']",0,1,"['Action / Movement Programming', 'Crayon Rail System', 'Pick-up and Deliver', 'Route/Network Building']",7.03931,472,Economic
-65.65167,-31.731255,-58.193363,2456,The Hobbit: The Defeat of Smaug,"['Adventure', 'Dice', 'Fantasy', 'Novel-based']",0,0,"['Point to Point Movement', 'Rock-Paper-Scissors', 'Roll / Spin and Move']",4.83457,1025,Fantasy
-11.094145,56.60895,33.307556,2457,Torpedo Run!,"['Action / Dexterity', 'Miniatures', 'Nautical', 'Real-time', 'Wargame', 'World War II']",0,0,"['Area Movement', 'Simultaneous Action Selection']",5.93204,181,none
-10.504488,27.22911,46.306026,2458,Battle Cattle: The Card Game,"['Animals', 'Card Game', 'Fighting']",0,0,['Campaign / Battle Card Driven'],5.29589,265,none
10.307133,-15.039078,-51.963203,2463,Scavenger Hunt,"['Card Game', 'Dice']",0,0,"['Roll / Spin and Move', 'Set Collection']",5.04706,51,none
-31.64181,-4.669671,27.881979,2464,Swords & Sorcery,"['Adventure', 'Fantasy', 'Wargame']",0,0,"['Action Point Allowance System', 'Hex-and-Counter', 'Role Playing', 'Variable Player Powers']",6.77115,208,Fantasy
-34.212738,-31.615095,-19.285053,2470,The Extraordinary Adventures of Baron Munchausen,"['Adventure', 'Party Game']",0,0,"['Auction/Bidding', 'Role Playing', 'Storytelling']",7.29983,296,none
-64.72313,-13.272222,-34.188263,2471,Zombies!!!,"['Exploration', 'Fighting', 'Horror', 'Miniatures', 'Movies / TV / Radio theme', 'Zombies']",0,1,"['Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Roll / Spin and Move']",5.87659,12380,none
-10.409052,-5.883709,1.2576773,2472,Grave Robbers From Outer Space,"['Card Game', 'Horror', 'Humor', 'Movies / TV / Radio theme', 'Science Fiction']",0,0,['None'],5.78071,900,Science Fiction
62.400417,-9.679378,-23.48862,2476,Industrial Waste,"['Economic', 'Environmental', 'Industry / Manufacturing']",0,0,"['Auction/Bidding', 'Card Drafting', 'Hand Management']",6.758,1417,Economic
64.10133,-16.318031,-5.414524,2478,Quirks,"['Animals', 'Card Game', 'Environmental', 'Prehistoric']",0,1,['Simultaneous Action Selection'],6.11209,277,none
60.04885,-43.185265,11.388212,2480,Tribes,['Prehistoric'],0,0,"['Co-operative Play', 'Role Playing', 'Voting']",6.39598,82,none
-57.882286,-2.4263966,-63.381565,2482,Zaxxon,"['Aviation / Flight', ""Children's Game"", 'Fighting', 'Science Fiction', 'Video Game Theme']",0,0,['Roll / Spin and Move'],4.14341,107,Science Fiction
0.119570136,27.758291,5.895036,2483,Viking Gods,"['Fantasy', 'Medieval', 'Mythology', 'Wargame']",0,0,"['Dice Rolling', 'Hex-and-Counter', 'Simulation', 'Variable Player Powers']",6.00467,107,Fantasy
47.442966,17.184498,-52.948578,2484,Journey Through Europe,"[""Children's Game"", 'Educational', 'Racing', 'Travel']",0,0,"['Dice Rolling', 'Point to Point Movement', 'Roll / Spin and Move']",4.97277,292,none
-38.451874,-45.97204,42.89997,2487,Why,"['Deduction', 'Memory', 'Movies / TV / Radio theme', 'Murder/Mystery']",0,0,"['Roll / Spin and Move', 'Set Collection', 'Trading']",5.70069,73,none
42.10074,43.670765,-29.385632,2492,Doctor Faust,"['Fantasy', 'Renaissance']",0,0,['Action Point Allowance System'],5.17111,81,Fantasy
24.161966,47.383255,29.419775,2494,Hispania,"['Ancient', 'Civilization', 'Medieval', 'Wargame']",0,0,"['Area Movement', 'Simulation', 'Variable Player Powers']",6.71015,133,none
6.607285,-86.25852,38.78143,2495,Boggle Bowl,"['Dice', 'Word Game']",0,0,['None'],5.80912,68,none
57.75304,56.64872,-55.217823,2496,Saloon,"['American West', 'Card Game', 'Fighting', 'Real-time']",0,0,['Take That'],4.88204,98,none
37.800987,-76.76319,56.192165,2499,Equate,['Math'],0,1,['Tile Placement'],5.51402,82,none
-3.095912,-13.258935,-65.69706,2502,Global Survival,"['Dice', 'Economic']",0,0,['None'],1.84598,112,Economic
4.651739,44.33169,59.399826,2503,Godsfire,"['Political', 'Science Fiction', 'Wargame']",0,0,['None'],5.66979,96,Science Fiction
-10.281458,88.82872,-24.56086,2507,Liberté,"['Napoleonic', 'Political']",0,0,"['Area Control / Area Influence', 'Auction/Bidding', 'Card Drafting', 'Hand Management']",7.18836,2248,none
58.975243,14.014408,-7.297353,2510,Playboss,"['Economic', 'Industry / Manufacturing', 'Negotiation']",0,0,"['Auction/Bidding', 'Commodity Speculation', 'Simulation', 'Trading']",6.12742,93,Economic
-42.909092,68.05188,-33.392265,2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,"['Deduction', 'Murder/Mystery', 'Novel-based', 'Post-Napoleonic', 'Spies/Secret Agents']",0,1,"['Co-operative Play', 'Storytelling']",7.85038,9042,none
-32.37047,23.943813,-20.484644,2516,Man O' War,"['Fantasy', 'Miniatures', 'Nautical', 'Wargame']",0,1,"['Dice Rolling', 'Variable Phase Order', 'Variable Player Powers']",7.14117,673,Fantasy
1.1372601,-10.918966,52.616714,2517,Ulcers,"['Dice', 'Economic', 'Humor']",0,0,"['Point to Point Movement', 'Roll / Spin and Move', 'Set Collection']",5.42279,136,Economic
-7.23777,5.277711,-59.208755,2518,Quicksand,"['Adventure', 'Exploration', 'Racing']",0,0,['Roll / Spin and Move'],4.59792,96,none
-16.79455,18.367725,30.339436,2520,Renegade Legion: Interceptor,['Science Fiction'],0,1,['Hex-and-Counter'],6.675,196,Science Fiction
38.34157,3.865147,-8.431211,2521,Nexus,['Abstract Strategy'],0,0,"['Area Control / Area Influence', 'Tile Placement']",6.15512,205,none
-15.801901,37.074184,-10.199061,2524,StarForce 'Alpha Centauri': Interstellar Conflict in the 25th Century,"['Science Fiction', 'Wargame']",1,0,"['Action / Movement Programming', 'Hex-and-Counter']",6.19874,246,Science Fiction
-35.84208,52.015224,-20.146812,2529,Flat Top,"['Aviation / Flight', 'Nautical', 'Wargame', 'World War II']",0,0,"['Dice Rolling', 'Hex-and-Counter', 'Secret Unit Deployment']",7.26639,730,none
-17.033195,26.193855,37.932304,2531,Valley Of The Four Winds,"['Fantasy', 'Wargame']",0,0,['Hex-and-Counter'],5.829,100,Fantasy
9.9394045,5.6228137,-22.169395,2533,Kupferkessel Co.,"['Card Game', 'Fantasy']",0,0,"['Modular Board', 'Set Collection']",6.93958,1003,Fantasy
58.72838,-43.297184,0.3304251,2535,Valley of the Mammoths,"['Civilization', 'Fighting', 'Prehistoric']",0,1,"['Dice Rolling', 'Modular Board', 'Player Elimination']",6.41373,1015,none
33.93753,-32.51806,-4.986138,2536,Vabanque,['Bluffing'],0,0,['Betting/Wagering'],6.12281,447,none
11.867228,20.365255,51.82687,2537,Draco & Co,"['Card Game', 'Fantasy', 'Medieval']",0,0,['Hand Management'],5.47566,341,Fantasy
44.229836,45.20393,-12.154278,2538,Viceroys,"['Exploration', 'Negotiation', 'Renaissance', 'Wargame']",0,1,"['Auction/Bidding', 'Grid Movement', 'Variable Player Powers']",6.27212,156,none
60.838554,-45.084538,22.906403,2539,Urland,['Prehistoric'],0,1,"['Action Point Allowance System', 'Area Control / Area Influence', 'Auction/Bidding', 'Variable Player Powers']",6.59192,705,none
-11.588835,-25.665648,-64.85874,2540,Beest,"['Deduction', 'Horror']",0,0,"['Partnerships', 'Tile Placement', 'Variable Player Powers']",3.78,50,none
13.06856,-15.977473,36.484222,2541,Cosmic Cows,"['Animals', 'Dice', 'Fantasy']",0,0,"['Dice Rolling', 'Roll / Spin and Move']",5.89243,567,Fantasy
-10.127331,-11.694872,-3.2050085,2542,Gargon,"['Card Game', 'Fantasy']",0,0,['None'],6.03341,732,Fantasy
16.363405,-23.916368,-11.044444,2543,Pompeji,"['Ancient', 'Card Game']",0,0,"['Hand Management', 'Press Your Luck', 'Tile Placement']",6.24843,286,none
30.782328,-63.13443,42.751762,2545,Contigo,['Abstract Strategy'],0,0,"['Pattern Building', 'Pattern Recognition']",5.71132,53,none
15.098217,12.721881,36.32306,2546,Elixir,['Fantasy'],0,0,"['Pick-up and Deliver', 'Set Collection']",5.84289,256,Fantasy
5.314383,-85.44095,8.231928,2553,Bali,"['Card Game', 'Word Game']",0,0,['None'],6.31636,132,none
25.29812,-16.856977,-13.748152,2554,Auf Fotosafari in Ombagassa,"['Animals', 'Racing']",0,0,['None'],7.03,50,none
54.699577,32.00595,0.68274826,2555,Vom Kap bis Kairo,"['Card Game', 'Trains']",0,0,['Auction/Bidding'],6.32208,800,none
-5.9095235,87.26718,50.609547,2557,Castle Risk,"['Napoleonic', 'Spies/Secret Agents', 'Territory Building', 'Wargame']",1,0,"['Area Control / Area Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Secret Unit Deployment']",5.43742,1202,none
-17.981049,-45.311295,-12.5054655,2559,Blockade,"['Abstract Strategy', 'Maze', 'Racing']",0,0,['Point to Point Movement'],6.27928,111,none
2.4603736,48.8051,33.525208,2562,Samurai & Katana,"['Economic', 'Medieval', 'Negotiation', 'Political', 'Wargame']",0,0,['Campaign / Battle Card Driven'],5.94791,253,Economic
12.482906,-3.5382926,56.582058,2563,Hot Dog,['Card Game'],0,0,['Simultaneous Action Selection'],5.53056,72,none
21.34688,8.8253145,-29.312477,2566,Die Erbtante,['Card Game'],0,0,['Auction/Bidding'],5.1835,103,none
-28.661324,-17.23119,40.88758,2567,Who Stole Ed's Pants?,['Card Game'],0,0,['Take That'],5.73986,280,none
16.109676,-5.531874,-25.843674,2569,Pick Picknic,"['Animals', 'Bluffing', 'Card Game', ""Children's Game"", 'Negotiation']",0,0,"['Dice Rolling', 'Hand Management', 'Simultaneous Action Selection']",6.56586,2259,none
38.942345,20.626396,-23.513557,2570,Atlantic Star,"['Card Game', 'Nautical', 'Transportation']",0,0,['Set Collection'],6.89956,1670,none
41.690907,4.978711,-52.73242,2573,"Rivers, Roads & Rails","['Abstract Strategy', ""Children's Game"", 'Transportation']",0,0,['Tile Placement'],5.00166,426,none
-53.91455,33.366024,-14.502063,2574,Classic Warlord,"['Modern Warfare', 'Wargame']",0,0,"['Area Control / Area Influence', 'Area Movement']",7.06927,167,none
7.600588,-20.157286,47.014523,2578,Phase 10 Dice,"['Dice', 'Party Game']",0,0,['Set Collection'],5.24875,768,none
-59.89299,40.861435,-19.129856,2579,Arctic Front,"['Modern Warfare', 'Wargame']",0,0,"['Hex-and-Counter', 'Simulation']",7.31845,223,none
-59.893402,40.861164,-39.04097,2580,Persian Gulf: Battle for the Middle East,"['Modern Warfare', 'Wargame']",0,0,"['Hex-and-Counter', 'Simulation']",7.47214,179,none
-3.7563066,-14.171061,52.282722,2581,Kismet,['Dice'],0,0,['None'],5.41055,183,none
-10.290902,-32.39786,-1.2139709,2582,Catch Phrase!,['Party Game'],0,0,['None'],6.34515,2012,none
71.41228,32.623238,-16.896202,2583,18GA,"['Economic', 'Print & Play', 'Trains', 'Transportation']",1,0,"['Route/Network Building', 'Stock Holding', 'Tile Placement']",7.19056,180,Economic
-7.210643,-47.365288,41.20436,2584,Code Name: Sector,"['Deduction', 'Electronic', 'Modern Warfare', 'Nautical']",0,0,"['Line Drawing', 'Secret Unit Deployment']",5.75361,72,none
8.241131,9.883577,-29.027729,2589,Winhard,['Card Game'],0,0,['Action Point Allowance System'],5.20431,58,none
28.342623,-34.062428,-27.535383,2593,Pass the Pigs,"['Animals', 'Dice', 'Party Game']",0,0,"['Betting/Wagering', 'Dice Rolling', 'Press Your Luck']",5.28263,3905,none
32.806866,-48.11585,-26.71693,2596,Villa Paletti,"['Action / Dexterity', ""Children's Game"", 'Party Game']",0,0,"['Dice Rolling', 'Pattern Building']",6.49325,3455,none
61.544056,-46.809986,36.988323,2597,Jurassic Park III Island Survival Game,"['Animals', 'Movies / TV / Radio theme', 'Prehistoric', 'Racing']",0,0,['Roll / Spin and Move'],5.84418,117,none
-11.583708,47.216255,46.46869,2598,Tank Battle,"['Wargame', 'World War II']",0,0,"['Action Point Allowance System', 'Secret Unit Deployment']",5.3042,354,none
42.60494,-13.216979,34.685852,2599,Valkenburg Castle,"['Fantasy', 'Wargame']",0,0,['Grid Movement'],5.88882,85,Fantasy
-3.0720155,20.1499,35.94055,2600,Gods,['Print & Play'],0,0,['Tile Placement'],5.85362,167,none
18.699335,-52.240032,25.655771,2602,Solitaire for Two,"['Card Game', 'Puzzle']",0,0,['None'],6.82316,79,none
-57.327606,16.018162,-22.778126,2603,The Lord of the Rings Trading Card Game,"['Adventure', 'Card Game', 'Collectible Components', 'Fantasy', 'Movies / TV / Radio theme']",0,0,['Hand Management'],6.85876,1253,Fantasy
3.476754,-80.33603,13.084833,2604,Compatibility,"['Card Game', 'Party Game', 'Word Game']",0,0,"['Partnerships', 'Simultaneous Action Selection']",6.474,789,none
58.40843,20.731524,4.701581,2608,King Oil,"['Economic', 'Industry / Manufacturing']",0,0,"['Area Control / Area Influence', 'Modular Board', 'Player Elimination', 'Trading']",6.01424,384,Economic
-2.2316842,18.593418,26.60345,2610,Kardinal & König: Das Kartenspiel,"['Card Game', 'Print & Play']",0,0,"['Card Drafting', 'Set Collection']",6.80668,156,none
40.331215,46.17956,21.379011,2611,The HellGame,"['Dice', 'Fantasy', 'Horror', 'Medieval', 'Negotiation', 'Renaissance']",0,1,['Variable Player Powers'],6.58463,322,Fantasy
71.3679,32.79713,-19.825441,2612,18AL,"['Economic', 'Print & Play', 'Trains', 'Transportation']",0,0,"['Auction/Bidding', 'Route/Network Building', 'Stock Holding']",7.28611,537,Economic
-13.556668,-0.27181306,21.052275,2613,Intruder,"['Horror', 'Science Fiction']",0,0,"['Co-operative Play', 'Hex-and-Counter', 'Roll / Spin and Move', 'Secret Unit Deployment', 'Simultaneous Action Selection']",6.59221,217,Science Fiction
-14.041965,-36.25948,56.36617,2616,Janus,"['Card Game', 'Memory']",0,0,['None'],5.52121,66,none
-34.170433,-57.158585,54.571228,2625,Das Pferd von Troja,"['Ancient', ""Children's Game"", 'Memory']",0,0,['Area Control / Area Influence'],5.47157,51,none
-10.161051,-11.947591,20.608816,2627,Poisson d'Avril,['Fantasy'],0,0,['None'],6.59206,121,Fantasy
-32.16287,-53.747253,37.71875,2629,Ramses II,"['Ancient', ""Children's Game"", 'Exploration', 'Memory', 'Mythology']",0,0,"['Grid Movement', 'Memory']",5.80428,363,none
30.699545,-11.704484,0.3940728,2633,Dog,"['Card Game', 'Racing']",0,0,['Partnerships'],6.40817,935,none
16.40468,56.016155,55.911907,2637,Rome At War I: Hannibal at Bay,"['Ancient', 'Wargame']",0,0,"['Area Movement', 'Dice Rolling', 'Simulation']",5.50941,101,none
-80.10755,30.727577,2.7118022,2638,Clash of Giants,"['Wargame', 'World War I']",0,0,['Hex-and-Counter'],6.91735,248,none
-22.573963,53.217007,-0.64083225,2639,Panzer Leader,"['Wargame', 'World War II']",0,1,"['Dice Rolling', 'Hex-and-Counter', 'Modular Board']",6.56058,1342,none
-58.789593,19.393064,22.611614,2640,Babylon 5 Collectible Card Game,"['Card Game', 'Collectible Components', 'Economic', 'Movies / TV / Radio theme', 'Negotiation', 'Political', 'Science Fiction']",0,0,"['Hand Management', 'Role Playing', 'Variable Player Powers', 'Voting']",6.67678,441,Economic
25.274534,47.137764,1.9666814,2641,"Barbarian, Kingdom & Empire","['Ancient', 'Civilization', 'Economic', 'Wargame']",0,0,['Area Movement'],6.945,100,Economic
28.544209,-33.666924,61.48421,2645,Prize Property,['City Building'],0,0,"['Betting/Wagering', 'Dice Rolling', 'Press Your Luck', 'Tile Placement']",5.62019,104,none
34.2437,-8.500798,-29.317896,2649,Spider Wars,"['Abstract Strategy', 'Animals', ""Children's Game""]",0,0,['None'],5.18627,51,none
59.72865,23.935934,-35.42164,2651,Power Grid,"['Economic', 'Industry / Manufacturing']",0,1,"['Auction/Bidding', 'Route/Network Building']",7.94499,42036,Economic
1.0067749,-63.48464,23.733679,2652,Wise and Otherwise,"['Bluffing', 'Party Game']",0,0,"['Paper-and-Pencil', 'Simultaneous Action Selection', 'Voting']",6.67463,817,none
8.829788,15.980815,-34.450092,2653,Survive: Escape from Atlantis!,"['Adventure', 'Animals', 'Bluffing', 'Nautical']",0,1,"['Action Point Allowance System', 'Dice Rolling', 'Grid Movement', 'Memory', 'Modular Board', 'Secret Unit Deployment']",7.32987,13655,none
44.077797,-16.181206,-35.07414,2655,Hive,"['Abstract Strategy', 'Animals']",1,1,"['Grid Movement', 'Tile Placement']",7.34252,20026,none
-26.76529,14.02441,-55.340034,2656,Inferno,"['Fighting', 'Horror', 'Miniatures', 'Wargame']",0,1,['None'],4.87266,64,none
-53.41305,69.834076,17.014263,2665,Russian Civil War 1918-1922 (first edition),"['Civil War', 'Wargame']",0,0,"['Area Movement', 'Variable Player Powers']",6.87108,153,none
41.44231,45.305878,7.6923594,2666,A Mighty Fortress,"['Renaissance', 'Wargame']",0,0,"['Hex-and-Counter', 'Variable Player Powers']",6.29681,94,none
-20.577408,-31.025928,2.5659761,2667,What Were You Thinking?,['Party Game'],0,0,['Voting'],6.91706,216,none
3.2244523,-82.10087,59.174644,2668,Picture Picture,"['Party Game', 'Word Game']",0,0,['Simultaneous Action Selection'],5.68095,105,none
17.837564,-13.253715,51.251156,2669,Frog Juice,"['Animals', 'Card Game', ""Children's Game"", 'Fantasy']",0,0,['Set Collection'],5.55761,451,Fantasy
-25.752539,0.8684178,33.7488,2672,Der Herr der Ringe: Die Gefährten – Das Kartenspiel,"['Card Game', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']",0,0,"['Area Control / Area Influence', 'Hand Management']",5.92321,293,Fantasy
7.537494,22.266785,37.01997,2674,Coppertwaddle,"['Card Game', 'Medieval']",0,0,['None'],5.8426,96,none
-29.583738,33.79619,21.239923,2678,Voyage of the B.S.M. Pandora,"['Adventure', 'Exploration', 'Science Fiction', 'Space Exploration']",0,0,['Hex-and-Counter'],6.60335,254,Science Fiction
16.698215,-41.328087,-63.635162,2679,Mouse Trap,"['Action / Dexterity', 'Animals', ""Children's Game""]",0,0,['Roll / Spin and Move'],4.10348,1969,none
-16.8737,-3.161348,-63.761658,2688,Battlestar Galactica,"['Movies / TV / Radio theme', 'Science Fiction']",0,0,['Pick-up and Deliver'],4.0747,164,Science Fiction
67.019516,42.033066,3.8359456,2689,British Rails,"['Economic', 'Trains', 'Transportation']",0,0,"['Crayon Rail System', 'Pick-up and Deliver', 'Route/Network Building']",6.90273,608,Economic
-28.09249,6.050623,42.377186,2690,James Clavell's Shogun,"['Medieval', 'Novel-based', 'Wargame']",0,0,['None'],5.72321,56,none
2.4133387,-42.10423,-50.647034,2693,Bottle Topps,['Action / Dexterity'],0,0,['None'],5.12011,184,none
58.255413,36.66436,8.264448,2698,Frachtexpress,"['Card Game', 'Trains', 'Transportation']",0,0,"['Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Tile Placement']",6.31803,137,none
-52.065163,48.95733,16.365282,2699,Fire Team,"['Modern Warfare', 'Wargame']",0,0,"['Action Point Allowance System', 'Chit-Pull System', 'Hex-and-Counter']",6.91515,99,none
50.96235,-27.08794,52.814682,2701,Schuss und Tor,"['Card Game', 'Sports']",0,0,['None'],5.41667,54,none
-9.299718,-2.1006901,-9.310711,2706,Attack of the Mutants!,['Horror'],0,0,['Hex-and-Counter'],6.18962,106,none
-8.723527,-20.920341,-56.474155,2707,Alibi,"['Card Game', 'Deduction']",0,0,['None'],4.79314,102,none
-17.033169,26.193495,41.181576,2709,The Beastlord,"['Fantasy', 'Wargame']",0,0,['Hex-and-Counter'],5.75281,89,Fantasy
30.442629,-6.329545,5.465424,2710,Quivive,['Abstract Strategy'],0,0,"['Modular Board', 'Point to Point Movement']",6.02076,118,none
61.86861,9.271808,14.344203,2713,James Clavell's Noble House,"['Economic', 'Negotiation', 'Novel-based']",0,0,"['Auction/Bidding', 'Commodity Speculation', 'Stock Holding', 'Trading', 'Voting']",6.41406,64,Economic
-9.343661,28.41,7.000598,2716,Suzerain,"['Card Game', 'Medieval']",0,0,['Campaign / Battle Card Driven'],5.9684,106,none
-19.00315,-4.8716416,-56.536045,2717,Der Herr der Ringe: Die Gefährten,"['Fantasy', 'Movies / TV / Radio theme']",0,0,['Roll / Spin and Move'],4.78705,112,Fantasy
60.036415,20.751703,50.831863,2718,War! Age of Imperialism,"['Industry / Manufacturing', 'Wargame']",0,0,['None'],5.59312,750,none
35.690384,-52.347412,-27.554405,2719,Connect Four,"['Abstract Strategy', 'Animals', ""Children's Game""]",0,0,['Pattern Building'],4.82907,4732,none
-18.404867,14.982123,-12.359758,2720,Shooting Stars,"['Science Fiction', 'Wargame']",0,0,"['Action Point Allowance System', 'Hex-and-Counter', 'Simultaneous Action Selection']",6.26415,53,Science Fiction
55.240723,-30.678606,-6.7897296,2721,Wembley,"['Dice', 'Sports']",0,0,"['Dice Rolling', 'Simulation']",6.1057,79,none
-16.814278,-0.68818647,61.54639,2725,Star Wars: Escape From The Death Star,"['Movies / TV / Radio theme', 'Science Fiction', 'Wargame']",0,0,['Co-operative Play'],5.61736,144,Science Fiction
-6.594876,-50.110622,18.903374,2728,The Generals,"['Abstract Strategy', 'Electronic']",0,0,['Secret Unit Deployment'],6.53401,157,none
-30.615273,-75.3332,8.778957,2734,Hossa!,"['Music', 'Party Game']",0,1,"['Co-operative Play', 'Singing']",6.33594,64,none
-29.601793,-4.4383354,19.882471,2736,The Lonely Mountain,"['Fantasy', 'Wargame']",0,0,"['Dice Rolling', 'Hex-and-Counter', 'Role Playing']",6.57312,93,Fantasy
21.221657,6.348397,45.973545,2738,The Gnumies,"['Card Game', 'Fantasy']",0,0,"['Auction/Bidding', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection']",5.35635,197,Fantasy
49.660534,19.119963,-56.6535,2740,Jumbo Jet,"['Aviation / Flight', 'Economic', 'Travel']",0,0,"['Roll / Spin and Move', 'Set Collection', 'Trading']",4.77527,186,Economic
-74.145676,28.105486,2.081728,2742,Wings,"['Aviation / Flight', 'Wargame', 'World War I']",0,0,"['Action / Movement Programming', 'Hex-and-Counter', 'Simultaneous Action Selection']",6.93571,119,none
-19.27269,15.641077,-6.719223,2743,Starfall,"['Economic', 'Exploration', 'Science Fiction', 'Wargame']",0,0,"['Action Point Allowance System', 'Hex-and-Counter']",6.10222,90,Economic
5.3249006,83.43699,24.673967,2748,"Thirty Years War: Europe in Agony, 1618-1648","['Pike and Shot', 'Wargame']",0,0,"['Campaign / Battle Card Driven', 'Point to Point Movement']",6.80012,566,none
-68.05658,59.528633,49.39547,2749,The American Civil War,"['American Civil War', 'Wargame']",0,0,['None'],5.66324,361,none
-22.581404,-31.81309,50.650837,2750,Imaginiff,"['Bluffing', 'Humor', 'Party Game']",0,0,"['Roll / Spin and Move', 'Simultaneous Action Selection', 'Voting']",5.55449,1206,none
-80.10755,30.727577,-3.7737648,2751,Lawrence of Arabia,"['Wargame', 'World War I']",0,0,['Hex-and-Counter'],6.05342,73,none
-16.284357,17.024887,34.700874,2757,Marine: 2002,"['Science Fiction', 'Wargame']",0,0,"['Hex-and-Counter', 'Modular Board']",5.88914,72,Science Fiction
-91.817635,-17.300955,9.060137,2758,Bridgette,['Card Game'],0,0,"['Auction/Bidding', 'Trick-taking']",6.34783,115,none
37.39509,-55.64342,-16.932493,2759,Havannah,['Abstract Strategy'],0,0,['Pattern Building'],7.19135,156,none
-5.8972845,9.626517,59.579075,2760,Knights of the Dinner Table: Orcs at the Gates,"['Exploration', 'Fantasy', 'Fighting']",0,1,['None'],5.6641,117,Fantasy
-26.555243,-55.121902,48.364292,2763,Touché,"['Abstract Strategy', 'Memory']",0,0,"['Memory', 'Tile Placement']",5.69626,169,none
-7.151142,-14.034493,-56.03219,2764,Ein Arsch kommt selten allein,['Card Game'],0,0,['None'],4.82619,63,none
-1.5846472,-72.79862,-28.721468,2766,Jeopardy!,"['Animals', 'Movies / TV / Radio theme', 'Party Game', 'Sports', 'Trivia']",0,0,"['Betting/Wagering', 'Card Drafting']",5.2254,189,none
36.94343,-35.092957,46.605774,2767,Snail's Pace Race,"[""Children's Game"", 'Dice', 'Racing']",0,0,"['Betting/Wagering', 'Dice Rolling']",5.28867,415,none
37.088257,-5.1954956,-54.899563,2770,Stay Alive,['Abstract Strategy'],0,0,['None'],4.91604,641,none
-64.4218,-30.196022,51.722244,2771,Maginor,['Fantasy'],0,0,"['Dice Rolling', 'Rock-Paper-Scissors']",5.50517,329,Fantasy
-34.08558,-5.4358373,5.084159,2773,Knights of the Dinner Table: HACK!,"['Adventure', 'Card Game', 'Exploration', 'Fantasy', 'Fighting', 'Medieval']",0,0,"['Modular Board', 'Role Playing', 'Tile Placement']",5.97873,252,Fantasy
-51.833927,55.736168,11.119422,2775,The Battle of Five Armies,"['Fantasy', 'Novel-based', 'Wargame']",0,0,"['Chit-Pull System', 'Hex-and-Counter']",6.38444,90,Fantasy
-34.19759,-58.95409,-52.96196,2777,Safari,"['Adventure', 'Animals', ""Children's Game"", 'Memory']",0,0,['Set Collection'],5.01324,68,none
-17.033155,26.193504,-4.262205,2778,Gondor,"['Fantasy', 'Wargame']",1,0,['Hex-and-Counter'],6.04949,217,Fantasy
-17.033249,26.194042,61.975872,2779,Sauron,"['Fantasy', 'Wargame']",1,0,['Hex-and-Counter'],5.60261,148,Fantasy
16.312595,-72.118164,49.321716,2781,My Word!,"['Card Game', 'Real-time', 'Word Game']",0,0,"['Card Drafting', 'Pattern Recognition', 'Set Collection']",5.70146,396,none
15.215899,15.61181,45.607197,2784,Plague!,['Medieval'],0,0,"['Pick-up and Deliver', 'Roll / Spin and Move']",5.38816,76,none
-34.438065,-58.501137,54.654587,2792,Coco Crazy,"[""Children's Game"", 'Memory', 'Party Game']",0,0,['Set Collection'],5.47602,186,none
2.7256494,-42.852524,16.582539,2794,Spinball,['Action / Dexterity'],0,0,['None'],6.89527,143,none
49.78409,-33.967793,-1.2108387,2795,Car Wars,"['Fighting', 'Racing', 'Science Fiction', 'Sports']",0,1,"['Dice Rolling', 'Modular Board', 'Role Playing', 'Simulation', 'Variable Player Powers']",6.33056,1871,Science Fiction
76.488495,-34.14073,-53.373554,2799,Arabian Nightmare: The Kuwait War,"['Arabian', 'Modern Warfare', 'Wargame']",0,1,['Hex-and-Counter'],4.9925,80,none
-67.660904,58.361057,-18.814253,2800,The Ironclads,"['American Civil War', 'Nautical', 'Wargame']",0,1,['Hex-and-Counter'],7.28,221,none
2.7313588,46.426872,-13.642018,2802,War in Europe,"['Economic', 'Political', 'Wargame', 'World War II']",1,1,"['Dice Rolling', 'Hex-and-Counter', 'Variable Player Powers']",7.01779,149,Economic
-16.379698,40.08499,63.670605,2806,U-Boat,"['Nautical', 'Wargame', 'World War II']",0,0,"['Action / Movement Programming', 'Hex-and-Counter']",5.57339,62,none
-18.759487,50.585545,-21.641026,2808,The Russian Campaign,"['Wargame', 'World War II']",0,0,"['Dice Rolling', 'Hex-and-Counter']",7.23197,1198,none
-15.022912,14.207263,-8.778316,2809,Star Force Terra #1: Contact!,"['Card Game', 'Science Fiction', 'Wargame']",0,0,['Variable Player Powers'],6.17431,109,Science Fiction
-21.83618,-28.40451,-56.871986,2811,Blind Justice,"['Bluffing', 'Negotiation']",0,0,['Voting'],4.76615,65,none
